key	text	tooltip
advice_levels_advice_item_title_-255559934	Suggested Construction...	false
advice_levels_advice_item_title_-257031647	General Threatened!	false
advice_levels_advice_item_title_-258777586	Suggested Recruitment...	false
advice_levels_advice_item_title_-261660151	Suggested Construction...	false
advice_levels_advice_item_title_-264202361	Suggested Construction...	false
advice_levels_advice_item_title_-265389731	Suggested Construction...	false
advice_levels_advice_item_title_-2693399	Defending Forts	false
advice_levels_advice_item_title_-272904437	Suggested Recruitment...	false
advice_levels_advice_item_title_-27409666	Suggested Construction...	false
advice_levels_advice_item_title_-274859241	Suggested Recruitment...	false
advice_levels_advice_item_title_-277830475	Suggested Recruitment...	false
advice_levels_advice_item_title_-27800320	Suggested Recruitment...	false
advice_levels_advice_item_title_-285512861	Suggested Construction...	false
advice_levels_advice_item_title_-300958873	Ship of the Line Characteristics	false
advice_levels_advice_item_title_-302283430	Suggested Recruitment...	false
advice_levels_advice_item_title_-308018512	Assassination	false
advice_levels_advice_item_title_-308641536	Build Forts Strategically	false
advice_levels_advice_item_title_-30884661	Suggested Recruitment...	false
advice_levels_advice_item_title_-319088558	Suggested Research...	false
advice_levels_advice_item_title_-321940240	Suggested Construction...	false
advice_levels_advice_item_title_-324484024	Where to Start?	false
advice_levels_advice_item_title_-325593809	Bankrupt!	false
advice_levels_advice_item_title_-330970721	Suggested Recruitment...	false
advice_levels_advice_item_title_-332744214	Plantations	false
advice_levels_advice_item_title_-334233371	Suggested Recruitment...	false
advice_levels_advice_item_title_-336187489	Suggested Construction...	false
advice_levels_advice_item_title_-336704745	Education, Education, Education!	false
advice_levels_advice_item_title_-356083489	Suggested Construction...	false
advice_levels_advice_item_title_-36544127	Suggested Research...	false
advice_levels_advice_item_title_-367778975	Suggested Recruitment...	false
advice_levels_advice_item_title_-369189162	Suggested Construction...	false
advice_levels_advice_item_title_-369805175	Galloper Guns	false
advice_levels_advice_item_title_-388492343	Insufficient Tax Infrastructure	false
advice_levels_advice_item_title_-389680608	Suggested Research...	false
advice_levels_advice_item_title_-389760525	Suggested Recruitment...	false
advice_levels_advice_item_title_-389996354	Ministers	false
advice_levels_advice_item_title_-393224185	Go for the Throat	false
advice_levels_advice_item_title_-398588285	Suggested Recruitment...	false
advice_levels_advice_item_title_-399998258	Suggested Recruitment...	false
advice_levels_advice_item_title_-405343219	Selecting Your Army	false
advice_levels_advice_item_title_-412002932	Supporting Squares	false
advice_levels_advice_item_title_-415261431	Build a shipyard	false
advice_levels_advice_item_title_-417058947	Suggested Recruitment...	false
advice_levels_advice_item_title_-417563101	Suggested Construction...	false
advice_levels_advice_item_title_-419721855	Outnumbered!	false
advice_levels_advice_item_title_-426685576	Waiting in Ambush	false
advice_levels_advice_item_title_-427790795	Suggested Construction...	false
advice_levels_advice_item_title_-428335498	Replacing Ministers	false
advice_levels_advice_item_title_-432607904	Sinking!	false
advice_levels_advice_item_title_-434115860	Suggested Recruitment...	false
advice_levels_advice_item_title_-437659323	Suggested Research...	false
advice_levels_advice_item_title_-44546044	Suggested Recruitment...	false
advice_levels_advice_item_title_-446767256	Letter of Demands!	false
advice_levels_advice_item_title_-4470508	Suggested Construction...	false
advice_levels_advice_item_title_-447330820	Suggested Recruitment...	false
advice_levels_advice_item_title_-450198646	Port Occupied	false
advice_levels_advice_item_title_-453588146	Duels	false
advice_levels_advice_item_title_-458313467	Suggested Recruitment...	false
advice_levels_advice_item_title_-459377615	Suggested Recruitment...	false
advice_levels_advice_item_title_-466720458	Suggested Recruitment...	false
advice_levels_advice_item_title_-468026476	Suggested Recruitment...	false
advice_levels_advice_item_title_-468652418	Ambush!	false
advice_levels_advice_item_title_-470606358	Suggested Construction...	false
advice_levels_advice_item_title_-474106108	Allied, Neutral, or Enemy Character Details	false
advice_levels_advice_item_title_-477803309	Suggested Recruitment...	false
advice_levels_advice_item_title_-477820114	Spread Military Buildings Out	false
advice_levels_advice_item_title_-494153636	Suggested Construction...	false
advice_levels_advice_item_title_-502750454	Suggested Research...	false
advice_levels_advice_item_title_-509475712	Suggested Construction...	false
advice_levels_advice_item_title_-509629283	Technology Details	false
advice_levels_advice_item_title_-512693646	Fight Downhill	false
advice_levels_advice_item_title_-515241589	Rout the Spanish!	false
advice_levels_advice_item_title_-530739308	Diplomatic Options	false
advice_levels_advice_item_title_-534090679	Suggested Construction...	false
advice_levels_advice_item_title_-535312414	Suggested Recruitment...	false
advice_levels_advice_item_title_-537894077	Formations Button	false
advice_levels_advice_item_title_-541819764	Suggested Construction...	false
advice_levels_advice_item_title_-542614558	Suggested Research...	false
advice_levels_advice_item_title_-547801396	First Wave Routed	false
advice_levels_advice_item_title_-548785089	Suggested Construction...	false
advice_levels_advice_item_title_-550746044	Merging Army Fragments	false
advice_levels_advice_item_title_-551508389	Missionaries	false
advice_levels_advice_item_title_-551555803	Suggested Research...	false
advice_levels_advice_item_title_-551677166	Suggested Construction...	false
advice_levels_advice_item_title_-552646030	Suggested Construction...	false
advice_levels_advice_item_title_-557344569	Port Blockaded	false
advice_levels_advice_item_title_-560362573	Suggested Recruitment...	false
advice_levels_advice_item_title_-561981688	Suggested Recruitment...	false
advice_levels_advice_item_title_-566125267	Suggested Construction...	false
advice_levels_advice_item_title_-56839928	Republic	false
advice_levels_advice_item_title_-569965226	Line Astern Formation	false
advice_levels_advice_item_title_-571312680	Suggested Construction...	false
advice_levels_advice_item_title_-586358453	Suggested Recruitment...	false
advice_levels_advice_item_title_-587485615	Suggested Recruitment…	false
advice_levels_advice_item_title_-587548054	Suggested Construction...	false
advice_levels_advice_item_title_-589717981	Siege Ladders	false
advice_levels_advice_item_title_-593360021	Chapter 3: The Fall of Quebec	false
advice_levels_advice_item_title_-594453008	Skirmish Mode Button	false
advice_levels_advice_item_title_-594899051	Target their Best	false
advice_levels_advice_item_title_-595875202	Prepare for Battle!	false
advice_levels_advice_item_title_-602249089	Suggested Construction...	false
advice_levels_advice_item_title_-605605398	Ancillaries	false
advice_levels_advice_item_title_-605849654	Suggested Research...	false
advice_levels_advice_item_title_-608013080	Wind Direction	false
advice_levels_advice_item_title_-612288010	Suggested Construction...	false
advice_levels_advice_item_title_-622858322	Quicklime Shells	false
advice_levels_advice_item_title_-624371455	Town Planning	false
advice_levels_advice_item_title_-62652922	Suggested Construction...	false
advice_levels_advice_item_title_-630535187	Xebec Characteristics	false
advice_levels_advice_item_title_-633126077	Suggested Construction...	false
advice_levels_advice_item_title_-633869936	Suggested Recruitment...	false
advice_levels_advice_item_title_-638782490	Spying	false
advice_levels_advice_item_title_-640171047	Fleeing the Scene!	false
advice_levels_advice_item_title_-641255263	Suggested Construction...	false
advice_levels_advice_item_title_-645421726	Suggested Construction...	false
advice_levels_advice_item_title_-645543295	Suggested Construction...	false
advice_levels_advice_item_title_-656639422	Suggested Recruitment...	false
advice_levels_advice_item_title_-657547391	Carcass Shot	false
advice_levels_advice_item_title_-661101809	Undeveloped Trade Network	false
advice_levels_advice_item_title_-66325824	Holding the Weather Gauge	false
advice_levels_advice_item_title_-666681506	Suggested Construction...	false
advice_levels_advice_item_title_-668571742	Suggested Construction...	false
advice_levels_advice_item_title_-677574399	Suggested Recruitment...	false
advice_levels_advice_item_title_-679826982	Camera Controls	false
advice_levels_advice_item_title_-687970159	Blowing the Gates	false
advice_levels_advice_item_title_-688477323	Enemy Captured!	false
advice_levels_advice_item_title_-692436179	Suggested Construction...	false
advice_levels_advice_item_title_-704275183	Suggested Construction...	false
advice_levels_advice_item_title_-706493336	Suggested Recruitment...	false
advice_levels_advice_item_title_-709168545	Cavalry Charge!	false
advice_levels_advice_item_title_-709354251	Suggested Recruitment...	false
advice_levels_advice_item_title_-712124681	Hull Damaged!	false
advice_levels_advice_item_title_-712277781	Suggested Construction...	false
advice_levels_advice_item_title_-720207349	Suggested Construction...	false
advice_levels_advice_item_title_-722605174	Group Button	false
advice_levels_advice_item_title_-723722086	Suggested Recruitment...	false
advice_levels_advice_item_title_-728588108	Recruiting a frigate	false
advice_levels_advice_item_title_-729505557	Killometer	false
advice_levels_advice_item_title_-737235711	Merging Armies	false
advice_levels_advice_item_title_-73737536	Morale	false
advice_levels_advice_item_title_-737696476	Last Stand!	false
advice_levels_advice_item_title_-741634149	Suggested Construction...	false
advice_levels_advice_item_title_-757350914	Mines	false
advice_levels_advice_item_title_-758254518	Withdraw When Outnumbered	false
advice_levels_advice_item_title_-759552923	Where to Start?	false
advice_levels_advice_item_title_-765836225	Suggested Recruitment...	false
advice_levels_advice_item_title_-772138412	Chapter 1: A new beginning	false
advice_levels_advice_item_title_-77363709	Suggested Construction...	false
advice_levels_advice_item_title_-775108411	Suggested Recruitment...	false
advice_levels_advice_item_title_-778326837	Suggested Construction...	false
advice_levels_advice_item_title_-782473778	Suggested Construction...	false
advice_levels_advice_item_title_-783991516	Withdraw Button	false
advice_levels_advice_item_title_-788769149	Outflanking with Cavalry	false
advice_levels_advice_item_title_-789730792	Suggested Construction...	false
advice_levels_advice_item_title_-795357910	Quell Rebellions Quickly!	false
advice_levels_advice_item_title_-796134496	Suggested Recruitment...	false
advice_levels_advice_item_title_-799812495	BattlePlayerAlliancePercentageOfUnitCategoryTest2	false
advice_levels_advice_item_title_-800664924	Suggested Construction...	false
advice_levels_advice_item_title_-800903493	Suggested Recruitment...	false
advice_levels_advice_item_title_-806163598	Suggested Recruitment...	false
advice_levels_advice_item_title_-813716024	Suggested Recruitment...	false
advice_levels_advice_item_title_-816199449	Offer/Demand Technology	false
advice_levels_advice_item_title_-822003404	Suggested Construction...	false
advice_levels_advice_item_title_-82202670	Suggested Construction...	false
advice_levels_advice_item_title_-82261605	Suggested Recruitment...	false
advice_levels_advice_item_title_-823603096	Transition Between Theatres	false
advice_levels_advice_item_title_-825074074	Suggested Construction...	false
advice_levels_advice_item_title_-825618887	Trade Route Raided	false
advice_levels_advice_item_title_-830564039	Concentrate Your Fire	false
advice_levels_advice_item_title_-835072103	Assassination	false
advice_levels_advice_item_title_-837567440	Suggested Research...	false
